country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long
United States of America,US,Minnesota,West Saint Paul,2472173,44.9018505403443,-93.0857427439147,44.9160768,-93.1016074
United States of America,US,Minnesota,White Bear Lake,2472188,45.0653271238018,-93.0149437314987,45.0846885,-93.0099398
United States of America,US,Minnesota,Willmar,2472205,45.1219075,-95.0433424,45.1227778,-95.0486111
United States of America,US,Minnesota,Winona,2472219,44.049963,-91.6393152,44.0478889,-91.6404389
United States of America,US,Minnesota,Woodbury,2472234,44.9055170984271,-92.9229656600245,44.9238552,-92.9593797
United States of America,US,Minnesota,Worthington,2472239,43.6279157955107,-95.5984979903463,43.623348,-95.5952
United States of America,US,Minnesota,Zimmerman,2673565,45.4410387560722,-93.5976537553061,45.4432986,-93.589962
United States of America,US,Mississippi,Bay Saint Louis,2472384,30.3196062267667,-89.3556434763432,30.305326,-89.333322
United States of America,US,Mississippi,Biloxi,2472456,30.4348574770643,-88.9475516715417,30.3960318,-88.8853078
United States of America,US,Mississippi,Brandon,2472526,32.2776906114847,-89.9901122230646,32.2732024,-89.9859158
United States of America,US,Mississippi,Brookhaven,2472541,31.5790588,-90.4406506,31.5790588,-90.4406506
United States of America,US,Mississippi,Canton,2472608,32.6126381,-90.0367512,32.6126381,-90.0367512
United States of America,US,Mississippi,Clarksdale,2472690,34.1971321775547,-90.5729362176295,34.2001086,-90.5709323
United States of America,US,Mississippi,Cleveland,2472705,33.7431201213285,-90.729012773406,33.7440023,-90.7248187
United States of America,US,Mississippi,Clinton,2472711,32.3415342,-90.3217585,32.3415342,-90.3217585
United States of America,US,Mississippi,Columbus,2472736,33.5086785272267,-88.4135950967406,33.4956744,-88.4272627
United States of America,US,Mississippi,Corinth,2472755,34.9342548,-88.5222702,34.9342548,-88.5222702
United States of America,US,Mississippi,Gautier,2473114,30.4093537101891,-88.6561222989589,30.385755,-88.6116854
United States of America,US,Mississippi,Greenville,2473180,33.3850266298605,-91.0514162938095,33.4101161,-91.0617735
United States of America,US,Mississippi,Greenwood,2473181,33.5162315,-90.1795281,33.5162315,-90.1795281
United States of America,US,Mississippi,Grenada,2473183,33.7690049,-89.8084192,33.7690049,-89.8084192
