"country","country_code","region","city","id","osm_lat","osm_long","g_lat","g_long"
"United States of America","US","Minnesota","Golden Valley","2470917","44.9900946853437","-93.3590190014655",,
"United States of America","US","Minnesota","Ham Lake","2470984","45.2502429","-93.2499508",,
"United States of America","US","Minnesota","Hastings","2471008","44.7319105195356","-92.854046866736",,
"United States of America","US","Minnesota","Hibbing","2471042","47.4271546","-92.9376887",,
"United States of America","US","Minnesota","Hopkins","2471072","44.925942831614","-93.4058570659853",,
"United States of America","US","Minnesota","Hugo","2471082","45.159967","-92.9932734",,
"United States of America","US","Minnesota","Hutchinson","2471089","44.8857086929162","-94.3769235858701",,
"United States of America","US","Minnesota","Inver Grove Heights","2471103","44.8245558318226","-93.0595543152736",,
"United States of America","US","Minnesota","Lakeville","2471221","44.6496868","-93.24272",,
"United States of America","US","Minnesota","Lewiston","2471267","43.9846785","-91.8695909",,
"United States of America","US","Minnesota","Lino Lakes","2471278","45.167898002592","-93.0829691144652",,
"United States of America","US","Minnesota","Little Canada","2471283","45.0244102398587","-93.086322012463",,
"United States of America","US","Minnesota","Mahtomedi","2471331","45.0616929555937","-92.9661774863507",,
"United States of America","US","Minnesota","Mankato","2471347","44.1635775","-93.9993996",,
"United States of America","US","Minnesota","Maple Grove","2471353","45.0759797","-93.4561052",,
"United States of America","US","Minnesota","Maplewood","2471361","44.984035562026","-93.0247354967579",,
"United States of America","US","Minnesota","Marshall","2471372","44.4469033","-95.7883541",,
"United States of America","US","Minnesota","Mendota Heights","2471406","44.8813161909274","-93.1404250604386",,
"United States of America","US","Minnesota","Minneapolis","2471428","44.9772995","-93.2654692",,
"United States of America","US","Minnesota","Minnetonka","2471434","44.9127229","-93.499059",,
"United States of America","US","Minnesota","Monticello","2471449","45.2977843668948","-93.798259352638",,
"United States of America","US","Minnesota","Moorhead","2471451","46.8483806307168","-96.7309068024115",,
"United States of America","US","Minnesota","Mounds View","2471464","45.1071198536752","-93.2077489224536",,
"United States of America","US","Minnesota","Mound","2471463","44.9324574626386","-93.6598579398491",,
"United States of America","US","Minnesota","Mount Desert","2674485",,,,
"United States of America","US","Minnesota","New Brighton","2471491","45.0658081457869","-93.2060978665421",,
"United States of America","US","Minnesota","New Hope","2471495","45.0380201","-93.3866185",,
"United States of America","US","Minnesota","New Ulm","2471504","44.3124626","-94.4605287",,
"United States of America","US","Minnesota","North Branch","2471526","45.513730537389","-92.9601165370612",,
"United States of America","US","Minnesota","North Mankato","2471527","44.1802548518606","-94.0361925619745",,
"United States of America","US","Minnesota","North Saint Paul","2471531","45.0136856734787","-92.9994969359223",,
"United States of America","US","Minnesota","Northfield","2471536","44.4582842","-93.1614681",,
"United States of America","US","Minnesota","Oakdale","2471552","44.9630216","-92.9649361",,
"United States of America","US","Minnesota","Owatonna","2471601","44.0838517","-93.226044",,
"United States of America","US","Minnesota","Plymouth","2471675","45.0065149","-93.46651",,
"United States of America","US","Minnesota","Prior Lake","2471697","44.7258911026744","-93.4395046205163",,
"United States of America","US","Minnesota","Ramsey","2471709","45.2611","-93.45",,
"United States of America","US","Minnesota","Red Wing","2471726","44.5624676","-92.5338013",,
"United States of America","US","Minnesota","Richfield","2471743","44.8766431","-93.2877877",,
"United States of America","US","Minnesota","Robbinsdale","2471760","45.0261114866598","-93.333115741227",,
"United States of America","US","Minnesota","Rochester","2471763","44.0073325","-92.4691187",,
"United States of America","US","Minnesota","Rosemount","2471783","44.7466003999353","-93.0661025262735",,
"United States of America","US","Minnesota","Roseville","2471787","45.0155105054204","-93.1544471386552",,
"United States of America","US","Minnesota","Saint Cloud","2471828","45.5608005","-94.1624889",,
"United States of America","US","Minnesota","Saint Louis Park","2471839","44.9487991794193","-93.3650136493592",,
"United States of America","US","Minnesota","Saint Michael","2471844","45.201371542108","-93.6919870400684",,
"United States of America","US","Minnesota","Saint Paul","2471847","44.9477393783447","-93.1039975536809",,
"United States of America","US","Minnesota","Saint Peter","2471850","44.3294346556864","-93.9643219074313",,
"United States of America","US","Minnesota","Sartell","2471866","45.6216319","-94.2069365",,
"United States of America","US","Minnesota","Sauk Rapids","2471868","45.5980560507097","-94.1543912882427",,
"United States of America","US","Minnesota","Savage","2471870","44.7545067624817","-93.3634344624046",,
"United States of America","US","Minnesota","Shakopee","2471892","44.7980186","-93.5268986",,
"United States of America","US","Minnesota","Shoreview","2471909","45.0842181918796","-93.1358547869987",,
"United States of America","US","Minnesota","South Saint Paul","2471949","44.8874047065104","-93.0408011918373",,
"United States of America","US","Minnesota","Starbuck","2675057","45.6120664722969","-95.5333196772747",,
"United States of America","US","Minnesota","Stillwater","2471988","45.0567206380241","-92.8282873961691",,
"United States of America","US","Minnesota","Vadnais Heights","2472079","45.0574659","-93.0738306",,
"United States of America","US","Minnesota","Waconia","2472104","44.8410711447521","-93.7939924089843",,
"United States of America","US","Minnesota","Waseca","2472133","44.0826793180848","-93.502278234653",,
"United States of America","US","Minnesota","West Fargo","2472168","46.876633","-96.8725834",,
"United States of America","US","Minnesota","West Saint Paul","2472173","44.9018505403443","-93.0857427439147",,
"United States of America","US","Minnesota","White Bear Lake","2472188","45.0653271238018","-93.0149437314987",,
"United States of America","US","Minnesota","Willmar","2472205","45.1219075","-95.0433424",,
"United States of America","US","Minnesota","Winona","2472219","44.049963","-91.6393152",,
"United States of America","US","Minnesota","Woodbury","2472234","44.9055170984271","-92.9229656600245",,
"United States of America","US","Minnesota","Worthington","2472239","43.6279157955107","-95.5984979903463",,
"United States of America","US","Minnesota","Zimmerman","2673565","45.4410387560722","-93.5976537553061",,
"United States of America","US","Mississippi","Bay Saint Louis","2472384","30.3196062267667","-89.3556434763432",,
"United States of America","US","Mississippi","Biloxi","2472456","30.4348574770643","-88.9475516715417",,
"United States of America","US","Mississippi","Brandon","2472526","32.2776906114847","-89.9901122230646",,
"United States of America","US","Mississippi","Brookhaven","2472541","31.5790588","-90.4406506",,
"United States of America","US","Mississippi","Canton","2472608","32.6126381","-90.0367512",,
"United States of America","US","Mississippi","Clarksdale","2472690","34.1971321775547","-90.5729362176295",,
"United States of America","US","Mississippi","Cleveland","2472705","33.7431201213285","-90.729012773406",,
"United States of America","US","Mississippi","Clinton","2472711","32.3415342","-90.3217585",,
"United States of America","US","Mississippi","Columbus","2472736","33.5086785272267","-88.4135950967406",,
"United States of America","US","Mississippi","Corinth","2472755","34.9342548","-88.5222702",,
"United States of America","US","Mississippi","Gautier","2473114","30.4093537101891","-88.6561222989589",,
"United States of America","US","Mississippi","Greenville","2473180","33.3850266298605","-91.0514162938095",,
"United States of America","US","Mississippi","Greenwood","2473181","33.5162315","-90.1795281",,
"United States of America","US","Mississippi","Grenada","2473183","33.7690049","-89.8084192",,
"United States of America","US","Mississippi","Gulfport","2473192","30.4210139619901","-89.0691763273925",,
"United States of America","US","Mississippi","Hattiesburg","2473237","31.3067856655588","-89.3156722354306",,
"United States of America","US","Mississippi","Horn Lake","2473323","34.9512014068688","-90.0501298300769",,
"United States of America","US","Mississippi","Indianola","2473360","33.4491818702366","-90.6446579897749",,
"United States of America","US","Mississippi","Jackson","2473380","32.2990384","-90.1847691",,
"United States of America","US","Mississippi","Laurel","2473505","31.7400609951236","-89.1326062633223",,
"United States of America","US","Mississippi","Long Beach","2473569","30.3504460599916","-89.1664747759552",,
"United States of America","US","Mississippi","Madison","2473618","32.4579598882875","-90.1127337681323",,
"United States of America","US","Mississippi","Meridian","2473720","32.3770428286231","-88.6973556051149",,
"United States of America","US","Mississippi","Moss Point","2473790","30.4240554528694","-88.5288260954825",,
"United States of America","US","Mississippi","Natchez","2473822","31.5485333629085","-91.3880463998119",,
"United States of America","US","Mississippi","Ocean Springs","2473901","30.4064114269207","-88.7950383954884",,
"United States of America","US","Mississippi","Olive Branch","2473918","34.9607282464684","-89.8484716135484",,
"United States of America","US","Mississippi","Oxford","2473941","34.3614893670755","-89.5292865303922",,
"United States of America","US","Mississippi","Pascagoula","2473961","30.3667558334567","-88.5481620859188",,
"United States of America","US","Mississippi","Pearl","2473974","32.2745601452846","-90.0950234776324",,
"United States of America","US","Mississippi","Picayune","2474007","30.5280581657004","-89.6776379312634",,
"United States of America","US","Mississippi","Ridgeland","2474156","32.4222085904595","-90.1449293587136",,
"United States of America","US","Mississippi","Southaven","2474369","34.9528894676841","-89.9764367058762",,
"United States of America","US","Mississippi","Starkville","2474399","33.4612817161896","-88.8297132208428",,
"United States of America","US","Mississippi","Tupelo","2474540","34.2638186174881","-88.7298214810101",,
"United States of America","US","Mississippi","Vicksburg","2474596","32.3526457","-90.8778821",,
"United States of America","US","Mississippi","West Point","2474670","33.6076186","-88.6503255",,
"United States of America","US","Mississippi","Yazoo City","2474743","32.8551326","-90.4056469",,
"United States of America","US","Missouri","Affton","2474777","38.5498238195737","-90.3261811714012",,
"United States of America","US","Missouri","Arnold","2474879","38.4328317","-90.3776187",,
"United States of America","US","Missouri","Ballwin","2474946","38.5950182","-90.5469133",,
"United States of America","US","Missouri","Bellefontaine Neighbors","2475009","38.7403281","-90.2265001",,
"United States of America","US","Missouri","Belton","2475016","38.8119527","-94.5318982",,
"United States of America","US","Missouri","Berkeley","2475034","38.7441067870548","-90.3362042800558",,
"United States of America","US","Missouri","Blue Springs","2475105","39.0126828122665","-94.272387619079",,
