country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long,distance
Bolivia,BO,,Cotoca,228700,-17.7576105,-62.9957141,-17.7539,-62.9969,0.26779738401143
Bolivia,BO,,El Carmen,229079,-18.8255657,-58.6232763,-18.82819,-58.621181,0.227115998322689
Bolivia,BO,,El Torno,229279,-17.9936151,-63.3813292,-17.9923061,-63.3829896,0.141624283193432
Bolivia,BO,,Entre Ríos,229333,-21.5259898,-64.172818,-21.5263889,-64.1733333,0.0430669960312118
Bolivia,BO,,Eucaliptus,232190,-17.6327858,-67.4685512,-17.598591,-67.510246,3.61978999380453
Bolivia,BO,,Guanay,232451,-15.5721019695531,-67.9818399300182,-15.4978,-67.8794,8.52980524002243
Bolivia,BO,,Guayaramerín,232518,-10.8205586,-65.3566775,-10.8237579,-65.3688335,0.853468251789263
Bolivia,BO,,Huanuni,232864,-18.2883365,-66.8377463,-18.29,-66.8383,0.120456201371589
Bolivia,BO,,Irpa Irpa,233331,-17.7218674,-66.2864235,,,4658.85391183603
Bolivia,BO,,Jorochito,233729,,,-18.0549287,-63.4286929,4476.28904016694
Bolivia,BO,,La Bélgica,234083,-17.5669635,-63.2233676,-17.566223,-63.2238376,0.059759754303016
Bolivia,BO,,La Guardia,234220,-17.8908376,-63.3256219,-17.8927778,-63.3280556,0.208606214959201
Bolivia,BO,,La Paz,234371,-16.5070786,-68.1283609,-16.49901,-68.146248,1.30864449698718
Bolivia,BO,,Lahuachaca,234263,,,-17.373823,-67.6736741,4746.38474408709
Bolivia,BO,,Limoncito,234591,-18.0216946,-63.4000403,-18.0289,-63.4031,0.536526968450578
Bolivia,BO,,Llallagua,234643,-18.421608,-66.5870887,-16.866667,-68.7,175.648070314713
Bolivia,BO,,Los Negros,234800,,,-12.2145818,-76.9227462,5331.93865283494
Bolivia,BO,,Machacamarca,234879,-18.7174854039831,-68.3708911791268,-18.1719,-67.0197,96.1837125685671
Bolivia,BO,,Mairana,234916,-18.1182982,-63.957795,-18.122589,-63.959209,0.310449928110345
Bolivia,BO,,Mapiri,234991,,,-15.3097,-68.2161,4765.94515991738
Bolivia,BO,,Mineros,235265,-17.1171937,-63.2320657,-17.12146,-63.231121,0.301091366901398
Bolivia,BO,,Mizque,235296,-17.9427256,-65.3417102,-17.939831,-65.338707,0.28082050321627
Bolivia,BO,,Monteagudo,235411,-19.803161,-63.9561239,-19.804819,-63.95628,0.114925239235867
Bolivia,BO,,Montero,235427,-17.3419951,-63.2556617,-17.3422222,-63.2558333,0.0193332375363668
Bolivia,BO,,Oruro,235905,-18.666667,-67.5,-17.975281,-67.110764,54.1266533373319
Bolivia,BO,,Padilla,236002,-19.5925314,-65.75222735,-19.3088778,-64.3031372,96.3535903820702
Bolivia,BO,,Pailón,236023,-17.6586696,-62.7168694,-12.366667,-66.55,445.8639339524
Bolivia,BO,,Patacamaya,236400,-17.2395776,-67.9146196,-17.2333333,-67.9166667,0.451779291748286
Bolivia,BO,,Poopó,236794,-18.3802697,-66.9696708,-18.38076,-66.965286,0.289291787222892
Bolivia,BO,,Portachuelo,236827,-17.3539136,-63.3947251,-17.358601,-63.395119,0.324681966821815
Bolivia,BO,,Potosí,236870,-20.666667,-67.0,-19.58297,-65.756081,110.007360814979
Bolivia,BO,,Puerto Pailas,237149,,,-17.6670986,-62.7926534,4430.87159451922
Bolivia,BO,,Puerto Quijarro,237159,-19.0053327,-57.713986,-17.80257,-57.776161,83.1448563117546
Bolivia,BO,,Puerto Suárez,237183,-18.9661645,-57.8032514,-18.96685,-57.798069,0.341687466804294
Bolivia,BO,,Punata,237261,-17.5457523,-65.8365911,-17.55,-65.8333333,0.363334263030534
Bolivia,BO,,Quime,237459,-16.9811823,-67.2155025,-16.9817,-67.2167,0.0867802252270413
Bolivia,BO,,Reyes,237662,-14.2966613,-67.3374691,-14.2958333,-67.3352778,0.157365263548385
Bolivia,BO,,Riberalta,237665,-11.003882,-66.0655563,-11.0127778,-66.0572222,0.83444775516494
Bolivia,BO,,Roboré,237705,-18.3307154,-59.7561499,-18.338909,-59.74984,0.700766839223924
Bolivia,BO,,Rurrenabaque,237790,-14.4399082,-67.5279893,-14.4422222,-67.5283333,0.161417823919625
Bolivia,BO,,Samaipata,237933,-18.1776467,-63.8743056,-18.178909,-63.87521,0.105432130721988
Bolivia,BO,,San Borja,237994,-14.8600832,-66.7464133,-14.8518869,-66.7486446,0.585179190186873
Bolivia,BO,,San Carlos,238002,-2.7401693,-78.8597421,-17.40789,-63.733349,1441.01118953489
Bolivia,BO,,San Ignacio,238062,,,-16.803699,-66.778328,4682.92013645741
Bolivia,BO,,San Javier,238081,-16.2737222,-62.5081164,-16.2770327,-62.5032543,0.395085226263907
Bolivia,BO,,San Joaquín,238092,-17.7796372,-63.16201595,-13.0413889,-64.6680556,342.157276296156
Bolivia,BO,,San José,238116,-16.4760925625187,-68.172971445247,-17.9333333,-63.35,333.617291859676
Bolivia,BO,,San Julian,238142,-16.9106488,-62.6144988,-17.8115934,-62.8794075,64.6090562765045
Bolivia,BO,,San Lorenzo,238154,-16.8967763,-67.3799541,-21.4166667,-64.7494444,356.097901148902
Bolivia,BO,,San Matías,238180,-16.3614323,-58.3995071,-16.3611,-58.4053,0.384460301995836
Bolivia,BO,,San Miguel,238193,-17.3360956,-66.2196512,-16.7015,-60.967758,349.483527372575
Bolivia,BO,,San Pedro,238238,-19.5940346098751,-65.7528107697009,-16.8270735,-63.4814072,242.251576577619
Bolivia,BO,,San Rafael,238247,-16.7880614,-60.6729619,-16.78476,-60.675999,0.303750846571044
Bolivia,BO,,San Ramón,238248,-16.6133551,-62.5010047,-14.49545,-63.155682,152.576659287547
Bolivia,BO,,San Ramón,238249,-16.6133551,-62.5010047,-14.49545,-63.155682,152.576659287547
Bolivia,BO,,Santa Bárbara,238296,-20.9236044,-66.0503721,-20.922029,-66.050133,0.109861422656575
Bolivia,BO,,Santa Rita,238352,-19.0442075860052,-65.2609608022571,-17.980499,-63.369431,143.980641466436
Bolivia,BO,,Santa Rosa,238366,-17.1415024,-66.709634,-16.8661629,-61.8233706,323.175843363069
Bolivia,BO,,Santa Rosa,238371,-17.1415024,-66.709634,-16.8661629,-61.8233706,323.175843363069
Bolivia,BO,,Sipe Sipe,238652,-17.4547798,-66.3574555,-17.4474874,-66.3438275,1.0292104603806
Bolivia,BO,,Sorata,238769,-16.4827165502021,-68.175377594861,-15.7733333,-68.6480556,58.1541728405093
Bolivia,BO,,Sucre,238796,-19.0420128,-65.2563418,-19.042139,-65.255882,0.0312491894201631
Bolivia,BO,,Tarabuco,239192,-19.1802053,-64.9162375,-19.17626,-64.916656,0.27376788169989
Bolivia,BO,,Tarata,239215,-17.6115225,-66.0233914,-17.6113889,-66.0233333,0.00998546699581285
Bolivia,BO,,Tarija,239228,-21.5349268,-64.7315311,-21.531811,-64.731163,0.21642625881148
Bolivia,BO,,Tipuani,239453,-15.5966552149151,-68.0664463614425,-15.54215,-68.004433,5.58346184826971
Bolivia,BO,,Totoral,239714,,,-16.583333,-67.733333,4743.80723789544
Bolivia,BO,,Trinidad,239797,-14.8342897,-64.9018062,-14.8333333,-64.9,0.137454295982229
Bolivia,BO,,Tupiza,239901,-21.4428387,-65.7205703,-21.4359724,-65.7191849,0.482373600636082
Bolivia,BO,,Uncia,240025,-18.4675213,-66.5677785,-18.468149,-66.564781,0.201032102690629
Bolivia,BO,,Urubichá,240067,-15.6244072,-63.084697,-15.39104,-62.947491,18.5190511817001
Bolivia,BO,,Uyuni,240117,-20.4618728,-66.8246973,-20.46035,-66.824966,0.106569171085904
Bolivia,BO,,Villamontes,240359,-21.2613002,-63.4673753,-21.2608333,-63.4761111,0.563036208881387
Bolivia,BO,,Villazón,240416,-22.0881974,-65.5978911,-20.606165,-62.271759,237.1024131184
Bolivia,BO,,Viloco,240430,-16.9308488,-67.5615289,-16.9410953,-67.5559527,0.797603020449545
Bolivia,BO,,Warnes,240523,-17.510733,-63.1647507,-17.518101,-63.169521,0.597878381534459
Bolivia,BO,,Yacuiba,240554,-22.0212585,-63.6790434,-22.0394444,-63.6816667,1.26682548334892
Brazil,BR,,Abadiânia,240842,-16.1863053534672,-48.7131589042941,-16.1985305,-48.7055668,0.982802161530956
Brazil,BR,,Abaetetuba,240845,-1.73029728613295,-48.883073251239,-1.7295061,-48.8742526,0.611192470267029
Brazil,BR,,Abaeté,240843,-19.1032331548064,-45.3594821254598,-19.1591873,-45.4477047,6.93143335005739
Brazil,BR,,Abreu e Lima,240891,-7.87935804232834,-35.0185868279941,-7.9101375,-34.9033292,8.16401717462419
Brazil,BR,,Acajutiba,240914,-11.67428449956,-37.9950979442493,-11.6637856,-38.0196075,1.80889381067972
Brazil,BR,,Acaraú,240933,-2.96755792039804,-40.0889346055917,-2.8835969,-40.1195182,6.16878532044862
Brazil,BR,,Acari,240938,-6.40911050866191,-36.6495861662068,-6.4599823,-36.6410138,3.56135635371714
Brazil,BR,,Acará,240923,-2.03542075094224,-48.4114233991898,-1.9603326,-48.1965434,15.7076782409238
Brazil,BR,,Acopiara,240954,-6.12202383719692,-39.4924642516604,-6.0944789,-39.4545269,3.22498892331167
Brazil,BR,,Adamantina,241010,-21.576401296674,-51.0561581088749,-21.6756772,-51.063572,6.87102525939174
Brazil,BR,,Afogados da Ingàzeira,241042,-7.73685797829249,-37.6197921641478,-7.7422891,-37.6316504,0.89376792187652
Brazil,BR,,Afonso Bezerra,241048,-5.47101800783764,-36.5996030096683,-5.4985007,-36.5001051,7.09679143795216
Brazil,BR,,Afonso Cláudio,241049,-20.077841,-41.12606,-20.0743712,-41.120928,0.410070058844375
Brazil,BR,,Afuá,241060,-0.263841010997801,-50.7277459184201,0.1525,-50.389722,37.0277776754155
Brazil,BR,,Agrestina,241077,-8.45677248502895,-35.9452618287558,-8.4642084,-35.9355838,0.836928330630891
Brazil,BR,,Aguaí,241156,-22.0496032727544,-47.0396406666221,-22.067505,-46.9815548,3.91710595729717
Brazil,BR,,Agudos,241235,-22.5708965577138,-49.1077500803029,-22.4691428,-48.9895309,10.3058963816134
Brazil,BR,,Aimorés,241251,-19.6251318307889,-41.2135850421948,-19.4927326,-41.0664622,13.2359525592664
Brazil,BR,,Alagoa Grande,241294,-7.05890510242096,-35.6040070487355,-7.0822433,-35.599193,1.64480657031257
Brazil,BR,,Alagoa Nova,241296,-7.06139396692154,-35.7622704887856,-7.067987,-35.7611473,0.461677483880865
Brazil,BR,,Alagoinhas,241311,-12.1099116624751,-38.4027681072647,-12.1202708,-38.4098211,0.859232503861187
Brazil,BR,,Alagoinha,241306,-6.95898615011869,-35.5215581275505,-6.9532454,-35.5385115,1.22768042052783
Brazil,BR,,Alcântara,241348,-2.39375816531002,-44.5312327418725,-2.3976254,-44.4044565,8.7497189846714
Brazil,BR,,Alegrete,241474,-29.7637376459599,-55.8350016323127,-29.7848016,-55.775657,3.8424258885282
Brazil,BR,,Alegre,241459,-20.7589771,-41.5306977,-20.7632594,-41.533864,0.359458781720197
Brazil,BR,,Alenquer,241506,-0.536230042151607,-55.0698831632316,-1.9424698,-54.7374382,99.769102559522
Brazil,BR,,Alexandria,241512,-6.36405096774392,-37.9889129000153,-6.4042599,-38.0097852,3.12388615878026
Brazil,BR,,Alfenas,241518,-21.3893229279908,-45.9661318064932,-21.4294353,-45.9471225,3.02714863188462
Brazil,BR,,Alfredo Chaves,241527,-20.6356507,-40.7484424,-20.6357117,-40.7493096,0.0561924528131674
Brazil,BR,,Alhandra,241551,-7.34864891085175,-34.9331305074475,-7.4393252,-34.9135729,6.40237838019643
Brazil,BR,,Aliança,241563,-7.60674083917442,-35.1914451887552,-7.6057871,-35.2369146,3.11251875475207
Brazil,BR,,Almeirim,241605,0.284331000203434,-53.8934432418935,-1.5205331,-52.581468,154.057073234818
Brazil,BR,,Almenara,241606,-16.0914505331928,-40.7237011935714,-16.188682,-40.6879731,7.11929997160523
Brazil,BR,,Almirante Tamandaré,241617,-25.3135159,-49.29959,-25.3139749,-49.3027683,0.200890731835908
Brazil,BR,,Alpinópolis,241627,-20.8601951771837,-46.3761407513745,-20.8561489,-46.3824109,0.491643528274178
Brazil,BR,,Alta Floresta,241629,-10.0541818097339,-56.3660078290162,-9.8764971,-56.0864252,22.6271828744608
Brazil,BR,,Altamira,241636,-6.4861580291044,-53.8866654492711,-3.1962012,-52.2123383,254.686477456534
Brazil,BR,,Alterosa,241645,-21.2259864515237,-46.1528048591834,-21.2493921,-46.1397704,1.82078985806762
Brazil,BR,,Altinho,241648,-8.48968655157135,-36.0975606671591,-8.4859754,-36.0636588,2.329261269074
Brazil,BR,,Altinópolis,241650,-21.0176801946474,-47.386077459142,-21.023827,-47.3714783,1.03220769875779
Brazil,BR,,Alto Araguaia,241667,-17.4443677478312,-53.4685387245163,-17.3140678,-53.2153357,18.9553797956802
Brazil,BR,,Alto Longá,241739,-5.3786165101917,-42.1546664474182,-5.2513497,-42.2091434,9.55200564790308
Brazil,BR,,Alto Paraguai,241750,-14.7484888473697,-56.6373869597635,-14.5034598,-56.4831717,19.8083005879398
Brazil,BR,,Alto Paraná,241753,-23.0757820977066,-52.3227405929781,-23.1313219,-52.3355321,3.91985922221877
Brazil,BR,,Alto Piquiri,241759,-24.0981554227509,-53.4015923853532,-24.0266599,-53.4444324,5.6269837241539
Brazil,BR,,Altos,241767,-5.01435817049017,-42.4693505130501,-5.0399092,-42.4612491,1.85008233254735
Brazil,BR,,Altônia,241745,-23.90190161873,-53.9483579159675,-23.8725701,-53.8967486,3.83627435976429
Brazil,BR,,Alvarães,241790,-3.70075475340622,-65.3301978098544,-3.2213464,-64.8045086,49.0742427695235
Brazil,BR,,Alvinópolis,241809,-20.1101018,-43.0561085,-20.0954879,-43.0442616,1.26813207548678
Brazil,BR,,Alvorada,241819,-12.4082804816326,-49.1128459937782,-30.0001936,-51.0784504,1221.13484928564
Brazil,BR,,Além Paraíba,241502,-21.8263752275687,-42.7465987236073,-21.8637044,-42.6688677,5.60883933342566
Brazil,BR,,Amambaí,241825,-23.1573365155651,-54.9672358748339,-23.1029148,-55.2209397,16.5413682908946
Brazil,BR,,Amapá,241838,1.3545442,-51.9161977,1.4441146,-52.0215415,9.54562500483705
Brazil,BR,,Amaraji,241847,-8.376914,-35.450051,-8.3745902,-35.4508339,0.169125203319499
Brazil,BR,,Amarante do Maranhão,241854,-5.28528149292805,-46.5727233761702,-5.5689716,-46.7377537,22.6349802629786
Brazil,BR,,Amarante,241852,-6.36977662798603,-42.7876860841461,-6.2391654,-42.8509576,10.0090104595855
Brazil,BR,,Amargosa,241862,-13.0372128069787,-39.6340728973883,-13.0273705,-39.6062725,1.98969226426972
Brazil,BR,,Americana,241913,-22.7229438441449,-47.2883366087195,-22.7387884,-47.3319134,2.98293090322669
Brazil,BR,,Amontada,241931,-3.23920626448826,-39.7852861450495,-3.3657783,-39.8330033,9.33767453961092
Brazil,BR,,Amparo,241947,-7.56070522470349,-37.0380803505246,-22.7012109,-46.7642903,1228.82465925711
Brazil,BR,,Ampère,241954,-25.9158341799571,-53.4828129374107,-25.9169396,-53.4711032,0.73118715397493
Brazil,BR,,América Dourada,241912,-11.4114403575579,-41.5272606065776,-11.4353949,-41.4318178,6.66771652087346
Brazil,BR,,Américo Brasiliense,241919,-21.7216414117784,-48.0312577218795,-21.7255677,-48.1011395,4.49052257434052
Brazil,BR,,Anadia,241962,-9.66335155112874,-36.3123988776227,-9.6849871,-36.3066649,1.543970796737
Brazil,BR,,Anagé,241966,-14.5885964396578,-40.9243252566615,-14.5995359,-41.1336855,14.0093042889747
Brazil,BR,,Anajatuba,241974,-3.25000825416313,-44.5900655579365,-3.2661158,-44.6145382,2.02059503009393
Brazil,BR,,Ananindeua,241987,-1.33638149290106,-48.3827248521299,-1.366826,-48.3721754,2.22460360514247
Brazil,BR,,Ananás,241985,-6.23211816686343,-48.1870450475255,-6.3685511,-48.0697669,12.3901967822111
Brazil,BR,,Anastácio,241994,-20.7065397468378,-55.7607372644906,-20.4989731,-55.8181321,14.8037503975951
Brazil,BR,,Andirá,242022,-23.0173353040633,-50.2707580566727,-23.0445461,-50.2282362,3.29092146908734
Brazil,BR,,Andradas,242028,-22.0756660821345,-46.554549773191,-22.0685451,-46.5682119,1.00295309937445
Brazil,BR,,Andradina,242034,-20.8350630724893,-51.3292973026449,-20.8938958,-51.3836516,5.36642563530212
Brazil,BR,,Andrelândia,242038,-21.7387770552063,-44.270179538033,-21.7179487,-44.3123105,3.06110035361208
Brazil,BR,,Angatuba,242052,-23.4364966420923,-48.458841418155,-23.4883079,-48.4140405,4.56605492913514
Brazil,BR,,Angicos,242111,-5.64566924292485,-36.5571773655133,-5.6716528,-36.604608,3.72008247010327
Brazil,BR,,Angra dos Reis,242122,-23.0066543,-44.3180421,-23.0100488,-44.3183845,0.235382024192263
Brazil,BR,,Anicuns,242143,-16.3977786600327,-49.9675924329106,-16.4583329,-49.9700186,4.18406753895663
Brazil,BR,,Anori,242172,-4.18625426818529,-62.0724985803688,-3.7733502,-61.6444955,41.0103765624246
Brazil,BR,,Antonina,242205,-25.3048618169469,-48.721902507427,-25.4296581,-48.7118037,8.63959131763666
Brazil,BR,,Anápolis,241991,-16.3338602,-48.9519526,-16.3287035,-48.9533977,0.368696015263157
Brazil,BR,,Aparecida do Taboado,242323,-20.0756500941101,-51.2901639808319,-20.0889758,-51.1029764,12.173427859444
Brazil,BR,,Aparecida,242314,-6.78720482157038,-38.0663205562916,-22.8479547,-45.2274107,1206.79152406708
Brazil,BR,,Apiaí,242335,-24.4210855440545,-48.8163514009751,-24.5137409,-48.8432151,6.61642033725609
Brazil,BR,,Apodi,242342,-5.62801964440575,-37.835252329052,-5.6617451,-37.8005652,3.33207580302044
Brazil,BR,,Apucarana,242363,-23.571832817364,-51.445617066123,-23.5515189,-51.4613781,1.72111379367773
Brazil,BR,,Aquidabã,242379,-10.261084978419,-37.063647510382,-10.2827502,-37.0199471,3.32449877906122
Brazil,BR,,Aquidauana,242383,-19.7552199309855,-55.8628307862512,-20.4749181,-55.7862748,49.9389865233989
Brazil,BR,,Aquiraz,242388,-3.97641966092996,-38.3943516082096,-3.9025356,-38.3885317,5.11706932886668
Brazil,BR,,Aracaju,242415,-10.9940930100815,-37.0931273744819,-10.9095421,-37.0747732,5.96894808587704
Brazil,BR,,Aracati,242424,-4.68035637612467,-37.6861681322075,-4.5627335,-37.7690903,9.92585693942716
Brazil,BR,,Araci,242440,-11.2136101514657,-39.0752944565269,-11.3346864,-38.9550212,11.6709323534749
Brazil,BR,,Aracoiaba,242444,-7.79299680194526,-35.0759505825904,-7.7885215,-35.0918406,1.13006881235514
Brazil,BR,,Aracruz,242448,-19.8240467,-40.2725895,-19.8195779,-40.2743408,0.328850729899773
Brazil,BR,,Aragarças,242453,-15.9667132902632,-52.1288565034876,-15.8972948,-52.2300794,8.25458025014902
Brazil,BR,,Araguari,242468,-18.5764778137661,-48.2222060981074,-18.6470657,-48.1827132,5.51648015461536
Brazil,BR,,Araguatins,242470,-5.66496659693622,-48.1057920536953,-5.6561471,-48.1189157,1.08806608521329
Brazil,BR,,Araguaçu,242459,-12.8406124627773,-49.6959143106067,-12.930675,-49.8162694,10.2122126933536
Brazil,BR,,Araguaína,242463,-7.33131266790846,-48.5877598321975,-7.1920745,-48.2077896,27.7436231613053
Brazil,BR,,Araioses,242476,-2.97234638856476,-42.0167116402793,-2.8840543,-41.9166792,9.2055354846301
Brazil,BR,,Arapiraca,242506,-9.74926008592336,-36.640465446408,-9.7516401,-36.6604257,1.36815690563901
Brazil,BR,,Arapongas,242516,-23.4404273273701,-51.4278005672085,-23.4198926,-51.4254004,1.42595526880025
Brazil,BR,,Araquari,242532,-26.4612778451693,-48.7575734867573,-26.3703229,-48.7232105,6.62974754940632
Brazil,BR,,Araranguá,242543,-28.941826065249,-49.4716807139222,-28.9356371,-49.4863711,0.985154285036459
Brazil,BR,,Araraquara,242546,-21.7845109,-48.178014,-21.7941667,-48.1743202,0.707498531606258
Brazil,BR,,Araras,242557,-22.345729498535,-47.3230470353412,-22.3577319,-47.3849455,4.03862746299774
Brazil,BR,,Arara,242538,-6.85941904492454,-35.7318835206093,-6.8327644,-35.749012,2.18305908810458
Brazil,BR,,Araripe,242564,-7.23847570794759,-40.0762648837554,-7.2015837,-40.031868,3.96692877426872
Brazil,BR,,Araripina,242566,-7.61315336062659,-40.4938648960106,-7.5780677,-40.4967997,2.43080992802426
Brazil,BR,,Arari,242559,-3.53294420577089,-44.726962241135,-3.460685,-44.7822424,6.27739216069487
Brazil,BR,,Araruama,242569,-22.8733203,-42.3428897,-22.8763055,-42.3393321,0.306108773863834
Brazil,BR,,Araruna,242571,-6.52497147303441,-35.7543576680261,-6.5558525,-35.7474818,2.18373146302471
Brazil,BR,,Araucária,242603,-25.5859389,-49.4047481,-25.5874164,-49.4049891,0.103112387209096
Brazil,BR,,Arauá,242602,-11.2603255133027,-37.5895257961559,-11.2584006,-37.6151498,1.74024633453364
Brazil,BR,,Araxá,242609,-19.6359608049109,-46.9722233710116,-19.5940015,-46.9409653,3.53922731707806
Brazil,BR,,Araçatuba,242434,-21.1136927198916,-50.5735808289002,-21.2109635,-50.4256554,11.6544727754616
Brazil,BR,,Araçoiaba da Serra,242446,-23.5434707477006,-47.6509514745207,-23.5043053,-47.614523,3.55402666779977
Brazil,BR,,Araçoiaba,242445,-7.79299680194526,-35.0759505825904,-7.7885215,-35.0918406,1.13006881235514
Brazil,BR,,Araçuaí,242449,-16.9300223219028,-41.9925240415253,-16.8485858,-42.0658567,7.42218125479647
Brazil,BR,,Arcos,242622,-20.259911821666,-45.5471464393167,-20.2980778,-45.5457324,2.6367695301656
Brazil,BR,,Arcoverde,242627,-8.37981566596002,-37.0075909021059,-8.4195551,-37.0651836,4.79621501101278
Brazil,BR,,Areado,242632,-21.3563507778908,-46.1437657322967,-19.25518,-54.33091,549.551821616912
Brazil,BR,,Areal,242636,-22.2314922,-43.1056264,-22.2329919,-43.1104951,0.327945912364298
Brazil,BR,,Areia Branca,242658,-5.00093339796068,-37.0378190537072,-10.7607339,-37.3174689,398.145979570052
Brazil,BR,,Areia Branca,242660,-5.00093339796068,-37.0378190537072,-10.7607339,-37.3174689,398.145979570052
Brazil,BR,,Areia,242651,-6.95150592158393,-35.7044192855496,-6.9617854,-35.6952927,0.946046452236279
Brazil,BR,,Arenápolis,242700,-14.5056020543167,-56.8587770128215,-14.4505868,-56.8358224,4.09680754062546
Brazil,BR,,Arinos,242736,-15.7492048440976,-45.9869028286667,-15.9053764,-46.1087677,13.4834344153334
Brazil,BR,,Aripuanã,242738,-10.172262,-59.456815,-9.179311,-60.63063,105.276055865051
Brazil,BR,,Ariquemes,242740,-9.95166832155065,-62.9568211667773,-9.9137521,-63.0439731,6.47963207237858
Brazil,BR,,Armação dos Búzios,242764,-22.7465665,-41.8821098,-22.7480772,-41.8813152,0.115930274819856
Brazil,BR,,Aroeiras,242796,-7.53473483291395,-35.6916014824151,-7.5481044,-35.7180843,2.03420478929249
Brazil,BR,,Arraial do Cabo,242809,-22.9662839,-42.024427,-22.9659887,-42.028832,0.280777189725915
Brazil,BR,,Arraias,242811,-12.8182486452676,-47.0474567521262,-12.9264218,-46.9351817,10.6252249680623
Brazil,BR,,Arroio Grande,242839,-32.232657,-53.086155,-32.2368507,-53.0884583,0.319276962270416
Brazil,BR,,Arroio do Meio,242833,-29.3617993096185,-51.9645232686348,-29.398902,-51.9446193,2.8278405115193
Brazil,BR,,Arroio dos Ratos,242836,-30.1927412304337,-51.7513869395968,-30.0767322,-51.7286733,8.12389054002866
Brazil,BR,,Artur Nogueira,242875,-22.5606540403903,-47.1316107842102,-22.5731363,-47.1724328,2.74173226514145
Brazil,BR,,Arujá,242887,-23.3855980351425,-46.3191735884208,-23.3964516,-46.3214444,0.763078510719004
Brazil,BR,,Arês,242708,-6.1932022082999,-35.2081388117097,-6.1949624,-35.160198,3.29300376533844
Brazil,BR,,Assaré,242918,-6.91404054688652,-39.8690915739638,-6.8753697,-39.8747496,2.69805771425873
Brazil,BR,,Assaí,242912,-23.4048944662198,-50.8752373204615,-23.3778412,-50.8429694,2.76955242138494
Brazil,BR,,Assis,242921,-22.6010662712719,-50.4203239351219,-22.6606373,-50.404369,4.23691124612305
Brazil,BR,,Astolfo Dutra,242942,-21.3155237147901,-42.8794984046056,-21.3108796,-42.8618505,1.17958605155969
Brazil,BR,,Astorga,242943,-23.2495791669583,-51.6994262544522,-23.2247523,-51.6631112,2.87171236827139
Brazil,BR,,Atalaia,242948,-23.12807412575,-52.064037690291,-9.5075462,-36.0233674,1416.65455672745
Brazil,BR,,Atibaia,242981,-23.1230021682879,-46.586518529628,-23.116071,-46.5562892,1.97831962439293
Brazil,BR,,Augusto Correa,243002,-1.10171679616766,-46.5060220164523,-1.0241411,-46.6538113,11.5229309171934
Brazil,BR,,Auriflama,243017,-20.6436239093736,-50.5794858185918,-20.6859523,-50.5555256,3.30717860926225
Brazil,BR,,Aurora,243022,-27.328729294405,-49.5899081641015,-27.3169254,-49.6346638,2.8638243484431
Brazil,BR,,Autazes,243027,-3.78852328757826,-59.5283149995597,-3.5803508,-59.1314836,30.8903494093403
Brazil,BR,,Avaré,243035,-23.0746493368475,-48.8935747527908,-23.1044261,-48.9400598,3.59776796580122
Brazil,BR,,Axixá do Tocantins,243058,-5.6450948199087,-47.7656910303069,-5.6149591,-47.7708204,2.11036691237596
Brazil,BR,,Açucena,240968,-19.0524665981113,-42.450403920171,-19.0568554,-42.5441553,6.12590837449942
Brazil,BR,,Açu,240966,-5.5847972,-36.9089176,-5.577279,-36.9084023,0.520302190838406
Brazil,BR,,Bacabal,243094,-4.17042414194398,-44.757466495454,-4.2215587,-44.7820858,3.91651907965641
Brazil,BR,,Bady Bassitt,243152,-20.9315643204565,-49.4369495085965,-20.9199531,-49.4471481,1.03697527863056
Brazil,BR,,Baependi,243154,-22.0170239704403,-44.8224319052178,-21.9596411,-44.8913685,5.9309951017973
Brazil,BR,,Bagé,243161,-31.3264132,-54.1058454,-31.328502,-54.1072699,0.166908760561697
Brazil,BR,,Baixa Grande,243396,-11.9638862267925,-40.1540290375919,-11.9550136,-40.1662152,1.02608125630386
Brazil,BR,,Baixo Guandu,243511,-19.521283,-41.010913,-19.5156189,-41.0122878,0.401182568443032
Brazil,BR,,Baião,243212,-3.12924170105548,-49.6988613860238,-2.683354,-49.67849,30.8184487941453
Brazil,BR,,Balsas,243562,-8.23708929826313,-46.3423793108975,-7.5329164,-46.0350266,52.9692598032112
Brazil,BR,,Bambuí,243573,-20.1107147344552,-45.9988726821935,-20.0214446,-45.9607936,6.64001056758614
Brazil,BR,,Bananeiras,243607,-6.69985332100629,-35.5967231800746,-6.7510509,-35.6333491,4.33626654788187
Brazil,BR,,Bandeirantes,243643,-19.8047582502611,-54.2846253002784,-23.1050469,-50.3603013,339.838391147303
Brazil,BR,,Baraúna,243707,-6.62099885777764,-36.2624065544232,-5.0705761,-37.6173484,141.845822586498
Brazil,BR,,Barbacena,243713,-21.2511527887143,-43.8001728918243,-21.226447,-43.7740331,2.39577704905042
Brazil,BR,,Barbalha,243719,-7.40338891542108,-39.349804929181,-7.309312,-39.3034657,7.22919878270496
Brazil,BR,,Barbosa Ferraz,243732,-24.0818673702087,-52.0459959935044,-24.0383435,-52.0231605,3.33218343397366
Brazil,BR,,Barcarena,243737,-1.49858477421701,-48.6341214314284,-1.5189079,-48.617001,1.83449337285049
Brazil,BR,,Barcelos,243742,-0.464839031549503,-63.4341980406743,-0.9753386,-62.9245001,49.8064075192341
Brazil,BR,,Bariri,243752,-22.0663452319369,-48.7183448946404,-22.0742881,-48.740153,1.49930968962232
